時間,コメント,予測値
16383.048,ヒリつきえぎぃ,0
16383.117,まだまだー！！！,1
16383.472,加藤雑魚すぎ,0
16383.927,モンキー背負ってるなｗ,1
16384.122,まじでうまいな,0
16386.164,さすがに強いな～,0
16388.889,熱いわ・・・,0
16390.291,加藤よわ,0
16393.434,これが全勝チームを背負ってる相手や,0
16395.098,まじで勝ってほしい,0
16395.235,張ってこ！緊張,0
16397.365,がんばれー！,0
16398.11,ドキドキやべえぇぇ！！！,0
16402.498,いい試合すぎる,0
16404.346,ないとら！,0
16406.842,おしい,0
16407.396,どま,0
16408.298,nt,0
16408.888,nt,0
16409.171,ないとら,0
16409.26,nt,0
16409.759,nt,0
16409.812,nt,0
16410.551,nt,0
16410.705,nt,0
16411.013,nt,0
16411.269,nt,0
16412.078,おしいどま！,0
16412.081,んｔ,0
16412.639,nt,0
16412.696,どま,0
16412.895,nt,0
16412.935,こっからだー！,0
16413.201,まーまーまー,0
16413.285,nt nt,0
16413.599,nt,0
16413.811,nt,0
16414.023,nt,0
16414.082,どまどま,0
16414.292,取り返そう！！！,0
16414.899,ないとら,0
16415.013,nt,0
16415.296,nt,0
16415.613,nt,0
16415.8,nt,0
16415.965,nt,0
16416.544,nt,0
16416.697,nt,0
16417.719,nt,0
16418.576,こっからって話！！,0
16419.116,んt,0
16419.493,どま！,0
16419.667,nt,0
16419.691,がんばれ,0
16419.724,どま,0
16420.42,がんばれ！！！！,0
16420.67,ふぁいてぃん！！,0
16420.694,いやぁモンキーがつええｗ,1
16421.943,nt,0
16421.943,nt,0
16422.116,nt,0
16422.337,かてるよー！！！ないとら！,0
16422.864,ないふぁい,0
16423.239,まだまだこっからよー！,0
16424.564,こっからや！,0
16424.722,よーーーーーーーし,0
16425.157,こっからよ,0
16429.462,いけるって！,0
16429.599,がんばれ,0
16430.146,がんばれー！,0
16431.489,気合い入ってる,0
16431.681,こっからだー！,0
16433.094,がんばれー！！,0
16433.327,頑張れ〜,0
16436.047,葛葉たんって聞こえたw,1
16437.049,頑張れー！,0
16437.59,頑張れー！,0
16438.509,こっからかだぁーがんばれ！,0
16438.59,がんばれー！,0
16446.489,頑張れー！,0
16448.152,ふぁい！,0
16454.115,こっからこっから！,0
16457.333,おお,0
16458.566,うお,0
16461.48,ナイス！,0
16461.573,ナイスゥ,0
16461.748,おおおお！,0
16461.757,うおおおおおお,0
16462.066,ないす！,0
16462.107,ナイスカバー！！！！！！！！,0
16462.136,ないす！！,0
16462.278,ないすぅ～！！,0
16462.291,ナイスゥ！,0
16462.444,ナイス,0
16462.548,ナイスゥ！,0
16463.136,ナイス！,0
16463.178,ナイス,0
16464.199,ナイス！,0
16464.486,ナイスカバー！！,0
16464.678,天才や,0
16464.715,めっちゃいいカバー！,0
16464.794,うおお,0
16464.906,うまい！！,0
16464.91,ボド！,0
16464.969,ナイスゥ,0
16465.194,ナイスカバー！,0
16466.225,ナイスカバーすぎ！,0
16466.633,うおお,0
16466.921,ナイス！,0
16468.599,ナイス！,0
16469.154,ナイス,0
16469.238,ジャスパー！？,0
16469.922,ナイス,0
16471.095,ないかば！,0
16471.702,ナイスナイス,0
16471.94,ないす！,0
16472.364,ナイスナイス,0
16472.548,反応わっか,0
16472.983,あっつ,0
16473.716,カバー上手い！,0
16473.938,ナイスカバー！,0
16474.456,ないすすぎ,0
16475.111,ないす！,0
16475.285,ボドかっけぇ,0
16475.511,ぼどどないす,0
16475.942,ナイス！,0
16476.782,カバーがあつい,0
16476.978,ボドカさんカバーめっちゃ上手いよな,0
16477.066,神カバー,0
16477.554,ボド！？,0
16477.816,あっつカバー,0
16478.634,ボドうますぎ,0
16481.143,ナイス,0
16493.638,え,0
16496.763,いやいたよｗ,1
16498.594,ぼどもモンキーさんとやってるから分かるんだな,0
16500.379,いたよw,1
16501.003,は！？,0
16502.062,いたぞ,0
16502.242,ナイスゥ,0
16502.825,ナイス！,0
16502.948,ないすー,0
16503.276,ナイス！！,0
16503.572,ナイスゥ！,0
16503.782,ナイスゥ！,0
16504.096,見たって,0
16505.098,ナイス！,0
16505.56,ないす,0
16505.577,ないす！,0
16506.129,ないすー！,0
16506.191,映ってたよ,0
16506.252,ナイスゥ,0
16506.254,脚見えた,1
16506.502,あー,0
16506.604,ないすぅ～！！,0
16506.806,ナイスゥー！！！！,1
16506.894,ナイスゥ,0
16506.909,ナイス！！,0
16507.306,いたのww,0
16507.565,足見えてたね,0
16507.681,見逃した？,0
16508.011,ナイスゥ,0
16508.859,ナイス,0
16509.479,ないすー,0
16509.996,ナイス！,0
16510.95,ないす！,0
16511.205,いたよ,0
16511.211,ナイス,0
16511.324,ないすないす！！！,0
16511.649,ナイス,0
16511.663,ナイス,0
16511.819,ナイス,0
16512.295,ええ,0
16512.428,ないす！！！,1
16512.527,ナイス,0
16512.631,ナイス,0
16512.736,ないすー！,0
16513.059,ナイス！！,0
16513.623,ナイス,0
16513.596,ナイス,0
16513.772,ナイス！,0
16513.868,ナイス！,0
16513.9,ナイスゥー！,0
16514.733,いいよいいよ,0
16515.032,ないすぅ！,0
16515.01,ナイス！,0
16515.056,ナイスゥ！,0
16515.146,ないすー！,0
16515.4,ナイス,0
16515.522,ナイスゥ,0
16515.987,実は見えてた,0
16516.015,まぁナイスと！,0
16516.129,ナイス！,0
16516.223,ナイス,0
16516.82,ないすう！！,0
16516.853,いいよ！,0
16516.874,ないす！,0
16517.299,ナイス！,0
16517.394,ないすないす！！,0
16517.691,足うつってた,1
16517.81,ナイス,0
16517.892,取れたからok,0
16518.118,ナイスう,1
16518.569,ナイスゥ！,0
16518.629,ふつうにいたw,1
16518.902,ナイスな椅子,0
16519.042,ナイス〜,0
16519.115,普通に見えてた,0
16519.218,ナイス―,0
16519.213,ナイスゥ！,0
16519.336,ないすー！！,0
16520.121,ナイス,0
16520.271,いたね,0
16520.379,ナイスてぃむ！,0
16521.429,いい勝負してる,0
16521.821,ナイスナイス！！,0
16522.448,ナイスゥー,0
16522.602,ないす！！,0
16522.607,ナイスゥ,0
16522.943,ナイスー！,0
16522.971,ナイスゥ～,0
16523.269,左映ってたなｗ,1
16524.262,ナイス〜,0
16525.519,ないす,0
16525.627,いいよいいよ,0
16526.244,ナイス〜〜！！,0
16528.611,がんばれ！！,0
16529.843,一瞬でみるのむずいよね,0
16530.825,見えんかったわww,1
16534.491,ナイス報告！,0
16537.282,潜んでたなどま,0
16537.984,とったからいいの！,0
16538.459,みんな目がいいなw,1
16538.923,気づかなかったw,1
16539.589,とったからおけよ！,0
16540.438,あれは分からん,0
16541.111,勝てたからよし,0
16542.599,ナイス！！！,1
16545.546,ないすないすー！,1
16548.109,勝てたので良し,0
16552.276,全然わからんかった,0
16553.668,頑張れ〜,0
16554.339,まぁ見てる側はね,0
16555.004,がんばれー！,0
16557.537,ナイスゥ！,0
16559.214,ナイスゥ,0
16559.592,ないす,0
16560.003,ないすぅ！,0
16560.407,ないすぅ～！！,0
16560.927,ナイスゥ！,0
16561.085,ナイスワン,0
16561.125,お！,0
16561.186,ナイス,0
16561.218,ここ勝ちた！！,0
16561.415,ナイス,0
16561.968,ナイス！,0
16563.661,がんばれ！,0
16564.107,つよい！,0
16565.538,おお,0
16565.759,ないす！,0
16566.14,加藤さん！？,0
16567.201,ナイス,0
16567.647,ナイス,0
16568.503,ナイス1枚,0
16568.845,うんこちゃん！？,0
16569.116,ナイスゥ,0
16569.843,ないすないす！,0
16570.038,純！？,1
16570.232,いいねー,0
16570.631,ないす！,0
16574.014,ナイスゥ,0
16577.814,加藤純一最強！！加藤純一最強！！,0
16577.894,加藤純一最強！？,0
16578.21,がんばれ,0
16578.618,追いつくぞ,0
16579.138,レディアントバッチの貫禄あったなw,1
16579.328,ナイス！,0
16582.335,いい勝負すぎるだろ,0
16583.785,え、待つのえらw,1
16592.342,頑張れ！,0
16593.084,ヒリつくねー！あちぃ,0
16593.945,加藤さん頑張ってる,0
16596.707,がんばれ,0
16597.017,ナイスゥ,0
16598.396,ナイスゥ,0
16598.545,ないすー！！,0
16598.847,ナイスゥ,0
16599.401,ナイスゥ！！,0
16599.477,ナーイス,0
16600.233,ないすー！,0
16600.322,ナイス,0
16600.335,ナイスゥ！！,0
16600.572,レディアント加藤純一完成してたw,1
16600.61,ナイスゥ！,0
16600.714,ナイス！,0
16600.764,ナイス！！！,1
16600.781,ナイスゥー！！！！！！,0
16600.864,ナイス！！,0
16601.033,ないすー！！！,0
16601.265,ナイスゥ,0
16601.781,ナイスゥ！,0
16602.044,ナイス！,0
16602.494,ないす！！！,1
16602.514,ナイスゥー！,0
16602.583,ないすうう,0
16602.777,ナイス！,0
16602.846,ナイス！！！！,1
16602.904,ナイスゥ,0
16602.933,ナイスーー！！！,1
16602.941,ナイス！！,0
16603.057,なーいす！,0
16603.169,ナイスゥ！,0
16604.084,ナイスー！！また追いついたよ！,0
16604.685,ナイス！,0
16605.19,ないすう！！！,0
16605.272,ナイス！！！！,1
16604.928,ナイスゥ！,0
16605.972,ナイスーーー！,0
16606.028,かっこよ！！！！,0
16606.402,ないすぅ〜,1
16607.049,ナイス,0
16607.288,ナイス！,0
16607.407,ナイス！！,0
16608.065,ナイスゥ,0
16608.143,ナイス！！,0
16608.277,ないす！,0
16608.542,加藤純一最強！,0
16608.891,すげええええええ,0
16609.031,ないすすぎ,0
16609.291,ナイス！！！,1
16609.923,ナイス―！！！,0
16610.113,ナイス！！！,1
16610.238,まじで強かった！,0
16610.33,ナイス！,0
16611.554,じゅにちさんナイス！,0
16611.637,ないすぅー！,0
16611.672,加藤さん最強すぎる,0
16612.258,最強！,0
16612.352,ナイス,0
16612.823,ナイスゥウウ,0
16613.04,加藤純一最強～～～！！！！,0
16613.518,うおおおおおー！,0
16613.897,こっからー！,0
16614.283,さいこー！！！,0
16614.457,うぉおおおお！ないす！,0
16614.648,すげえええええ,0
16614.712,でか！,0
16614.727,ナイス〜〜！！！,0
16615.752,あつーい,0
16616.065,加藤純一最強！！,0
16616.289,ナイスー,0
16616.464,最強ー！！,0
16616.826,ないすー！,0
16617.442,いけるぞ！,0
16617.982,強いよ！,0
16618.098,いけるいける,0
16618.46,ナイスゥ,0
16620.114,良いね良いね!!!,0
16620.648,アッツイ,0
16620.875,いいチームすぎ！,0
16623.311,加藤純一最強！！,0
16623.37,勝てるよ勝てるよ,0
16624.145,ナイス,0
16624.633,３キルしてた,0
16625.974,がんばれ！！,0
16627.199,加藤純一最強！,0
16627.894,チーム救ってます,0
16628.45,熱すぎこの試合,0
16628.894,今日一おもろいぞこの試合,0
16630.423,まだ終わってないぞ！！！！,0
16630.514,加藤純一最強！,0
16631.902,加藤純一最強！！,0
16633.689,葛葉のフェリフ頭も良かったで,0
16633.973,がんばれー！,0
16634.557,ひりつく試合やんけ！！！！,0
16638.886,がんばれー！！,0
16640.595,純頑張ってるw,1
16641.122,最高の試合や,0
16647.813,がんばれー,0
16647.796,ナイス1枚,0
16650.432,最強の名は伊達じゃねぇな,0
16651.097,がんばれ！,0
16656.199,加藤さんかっこいいんだ,0
16663.876,まじで良いわこの試合,0
16667.668,バケモン待機してたわ,0
16668.178,ナイス,0
16668.373,GO,1
16683.499,fight,0
16685.591,あん,0
16686.663,キルジョイこわくね,0
16690.56,ないすー！！,0
16690.615,ナイスゥ！！！！！！！！！,0
16692.244,ナイス,0
16692.953,ナイスゥー！！！！！！,0
16693.105,ナイスゥ！,0
16693.216,ナイスゥ,0
16693.497,ないすー！,0
16693.582,ないす,0
16693.727,ないすぅ～！！,0
16693.842,ナイス〜！,0
16693.94,ナイスゥ！,0
16693.965,ナイスナイス！,0
16694.131,ナイス,0
16694.165,ナイス,0
16694.334,ナイス,0
16694.347,ナイス！,0
16694.438,ないすー！！！,0
16694.619,ないすう,0
16694.633,ナイスー！,0
16694.721,ナイスゥ！,0
16695.144,えええええええ,0
16695.219,ナイスゥ！,0
16695.286,ナイスゥー,0
16695.937,ナイス！,0
16696.142,ナイス,0
16696.217,ナイス！︎,0
16696.23,いいねーーー！！！,0
16696.363,ナイス！,0
16696.732,ナイス！,0
16696.757,ナイス！,0
16696.865,きたきたきたきた,0
16696.959,ナイス,0
16697.49,ないすー,0
16697.645,いいね,0
16697.821,ナイスゥ！,0
16697.893,討伐行けるぞおおおお,0
16697.94,ナイスナイス,0
16698.273,ナイス〜,0
16698.595,ナイス,0
16698.605,ナイス,0
16698.626,いいね！,0
16698.644,ナイスーーー！,0
16698.947,うおおおおおおおお,0
16699.118,ナイスゥ！,0
16699.95,ナイスゥ！,0
16700.632,ナイスゥー！！！,1
16700.951,ないすー！！,0
16701.264,いけるぞ！,0
16701.457,なあいす！,0
16702.08,いいよ！,0
16702.381,ないす,0
16702.472,ナイス〜,0
16702.544,ナイス過ぎや,0
16702.832,勝ち越しうおお,0
16702.853,ナイス！！！,1
16703.143,チームつよつよ,0
16704.994,ないすー！,0
16705.257,きたきたきたああああ,0
16705.336,逆転じゃ,0
16705.423,そのままそのまま！,0
16705.537,ないすー！,0
16705.642,いけるぞ！,0
16705.913,ナイス！！！！,1
16706.495,ナイス〜〜！,1
16706.778,あるぞあるぞ！,0
16707.601,逆転！,0
16707.728,強いい,0
16708.186,ないすぅ！,0
16708.373,いけいけー！！,0
16708.811,えガチでナイスじゃない？？,0
16709.152,ナイスゥ！,0
16710.006,ナイス！！,0
16710.2,あるあるあるある！！！,0
16710.791,全然ある,0
16711.134,ボス討伐や！,0
16711.168,ないす！！！！,1
16711.285,いけるぞおおおお！,0
16711.281,がんばれ！！,0
16712.232,いいねえ！！！,0
16713.339,ないす,0
16715.003,おもろい試合や！,0
16716.486,ガチ接戦,0
16716.604,逆転！！,0
16716.854,こーれいける！,0
16719.191,じゃすつえ,0
16720.925,ナイス！！！,1
16721.074,9-8マ？！,0
16721.289,このまま行くぞ,0
16722.595,がんばれー！,0
16724.401,"がんばれ！( ⌯'꒳'⌯)⚐""",0
16725.774,いけるぞ討伐ー！,0
16726.062,Fighting! Fighting team!,0
16726.139,U,0
16727.279,葛葉のスカイも,0
16727.805,じゃすつえ,0
16728.066,あちーち！,0
16730.24,がんばれ,0
16732.273,GO,1
16736.474,逆転熱い！,0
16738.067,ｗｗ,1
16738.518,んふふw,1
16738.528,がんばれ！！,0
16741.916,どまどまｗ,1
16743.122,がんばれ,0
16746.627,love  it,1
16747.103,がんばれー,0
16747.171,あちゃ,0
16750.336,顔テカテカw,1
16751.291,ナイス,0
16754.94,じゃす！？,0
16763.869,強い強い！！！,0
16768.605,Go team! Go go!,0
16768.585,うま,0
16772.397,行けるぞがんばれ,0
16775.771,うま,0
16776.503,いけいけ,0
16776.513,うま,0
16776.771,どま,0
16778.731,どま,0
16781.761,つっよ,0
16783.78,うまー,0
16784.078,わ,0
16784.162,うめえ,0
16784.602,どま,0
16785.513,どま！,0
16788.102,どま,0
16788.243,けんきさんつえー,0
16788.799,うま！？,0
16789.046,うま,0
16790.838,けんきうまいなぁ,0
16791.232,けんきさんつっよ今の,0
16792.386,頑張れ！！！,0
16796.043,頑張れ！,0
16798.984,ナイスゥ,0
16800.188,ないすー！！,0
16800.545,ナイスゥ！,0
16800.905,ないす,0
16801.112,ナイス！！！,1
16801.197,ナイス！,0
16802.279,ナイス！,0
16802.326,ナイスーー！！,0
16802.545,ナイスゥ,0
16802.824,ナイス,0
16803.013,ナイスゥ,0
16803.062,ナイスゥ！！！！,1
16803.148,ないす！,0
16803.174,ナイスゥ！,0
16803.214,ナイスゥ！,0
16803.241,ないすぅ～！！,0
16803.319,ナイスゥ！！！！,1
16803.33,ナイスゥ！,0
16803.699,ないす！！,0
16804.009,ナイスゥ！,0
16804.087,ナイスカバー！！！,0
16804.312,ナイス！,0
16804.323,ナイス！！,0
16804.38,うおおおおお！,0
16804.624,すげぇ,0
16804.711,ナイスゥ！,0
16804.99,ナイスゥ！,0
16805.012,ないす！,0
16805.61,ナイスー！！,0
16805.731,ナイス！！,0
16805.832,すごーーー！！,0
16805.849,ナイス！！,0
16805.883,ナイス！,0
16806.548,ナイスゥ！,0
16806.644,ナイスゥ！,0
16806.689,ないす！！！！,1
16806.767,ナイスゥ！！！！,1
16806.832,ナイス,0
16806.993,ナイスゥ～！！！,0
16807.135,ナイスゥ！,0
16807.944,ナイス,0
16808.006,ナイス！！,0
16808.134,ないす!!,0
16808.316,ナイスゥ！！！,1
16808.428,なーいす！！！！！,0
16808.494,ないす！！！,1
16808.682,ナイス！！！！！,0
16808.817,おおお！,0
16808.877,ナイスーー,0
16808.945,あっつ,0
16808.984,でっか,0
16809.153,ナイスゥ！,0
16809.428,ナイス！,0
16809.747,やば！！！！,0
16810.014,ナイス！！,0
16810.326,ナイスゥ！！,0
16811.205,おおおおおおおおおおおお,0
16811.231,ナイスカバー！！,0
16811.459,ないす！！！,1
16812.709,ナイスー！！！,1
16813.221,うおおおおおおおおおおおおお,0
16813.845,ナイスゥ！！！,1
16814.43,あっつ！！,0
16814.768,ナイスゥ,0
16814.961,関サーん！！！,0
16815.049,ないすーーー！,0
16815.539,強い！,0
16817.151,マジで引き撃ちできるのえらい,0
16817.413,うぉおおお！なーいす！,0
16817.532,草,1
16817.698,ナイス〜〜！！！,0
