時間,コメント,ラベル,,
11296.604,うわあ,0,,
11297.467,w,1,,
11298.828,悲鳴おもろいｗ,0,,
11300.53,nt,0,,
11300.775,悲鳴,0,,
11301.61,ww,1,,
11302.238,いい悲鳴だ,0,,
11303.604,いい悲鳴,0,,
11304.836,あｗ,0,,
11305.766,草,1,,
11306.674,nt,0,,
11307.733,あ,0,,
11308.012,はいｗ,0,,
11308.227,あっ,0,,
11308.437,ああｗ,0,,
11308.506,熱さに耐えかねて出たｗ,0,,
11308.646,nt,0,,
11308.669,草,1,,
11308.887,草,1,,
11308.911,わああ,0,,
11309.097,ww,1,,
11309.543,草,1,,
11309.929,わあ,0,,
11312.316,えええええ,0,,
11312.609,w,1,,
11312.648,nt,0,,
11312.908,ないとら,0,,
11313.162,おおぉい！笑,0,,
11313.467,ntnt,0,,
11313.73,わあああ,0,,
11314.888,あ,0,,
11315.232,取られてないので勝ち,0,,
11317.622,ww,1,,
11317.622,わあ,0,,
11317.841,ああああ,0,,
11319.657,ひばでかい声だすだけでおもろい,0,,
11321.569,守りオペで勝てそう,0,,
11322.202,がんばれｗ,0,,
11326.037,nt,0,,
11328.92,ひばw,1,,
11332.332,でも、これ守り攻めるしかないよな,0,,
11338.993,ぷりる,0,,
11343.753,れちごー,1,,
11344.514,ぴょんぴょんしてたw,1,,
11344.645,れちご,1,,
11345.57,れちごぅ！,1,,
11347.8,れちご！,1,,
11349.406,れちご,1,,
11350.862,あれ？,1,,
11355.783,うぃーーーん,1,,
11358.384,どまｗ,1,,
11358.471,しししーさんオペうま,1,,
11359.137,れちご,1,,
11367.679,草,1,,
11369.196,草,1,,
11369.353,草,1,,
11369.865,草,1,,
11371.149,草,1,,
11371.641,草,1,,
11371.904,草,1,,
11372.604,草,1,,
11372.947,草,1,,
11373.016,草,1,,
11373.189,草,1,,
11373.464,ふんわりとねｗ,1,,
11373.703,草,1,,
11373.764,w,1,,
11373.792,花火やめてww,1,,
11373.905,草,1,,
11374.027,草,1,,
11374.352,草,1,,
11374.626,草,1,,
11374.606,草,1,,
11374.745,草,1,,
11374.859,ww,1,,
11374.916,草,1,,
11374.921,草,1,,
11374.957,ふわっちww,1,,
11375.357,草,1,,
11375.53,草,1,,
11375.603,草,1,,
11375.865,草,1,,
11376.109,草,1,,
11376.316,草,1,,
11376.58,新しすぎる,1,,
11376.82,空中で爆散して草,1,,
11377.264,散ったぁあああｗ,1,,
11378.099,w,1,,
11378.531,草,1,,
11378.564,花火やんｗ,1,,
11378.648,草,1,,
11378.667,撃ち落とされたw,1,,
11378.862,草,1,,
11379.346,爆散したww,1,,
11379.35,面白すぎる,1,,
11379.853,ぴょーんww,1,,
11380.13,草,1,,
11380.11,草,1,,
11380.163,ふわっと浮いてた,1,,
11380.439,草,1,,
11380.438,花火草,1,,
11380.593,草,1,,
11380.765,草,1,,
11381.012,吹き飛んだw,1,,
11381.223,草,1,,
11381.574,どうなった！？w,1,,
11381.712,ぽよーんｗ,1,,
11381.882,草,1,,
11382.434,笑,1,,
11382.458,空中分解！w,1,11692,
11382.867,草,1,,
11383.467,草,1,,
11383.507,草,1,,
11383.797,ぴょーんｗ,1,,
11384.567,草,1,,
11385.796,まじかww,1,,
11386.101,花火草,0,,
11387.443,草,1,,
11388.043,9-3ではあるもんね,0,,
11388.913,ブラパは練習しないとむずいよなｗ,0,,
11390.157,草,1,,
11390.235,上には飛べるｗ,0,,
11390.307,レイズ使いたてあるある,0,,
11390.566,弾け飛んだw,1,,
11390.585,バッタの不破,0,,
11391.244,草,1,,
11391.326,ぴょんぴょん,0,,
11391.657,むずいよな,0,,
11392.252,空中で爆散したｗ,0,,
11393.383,ww,1,,
11395.41,草,1,,
11397.815,不破レイズ草,0,,
11404.686,守りこそ攻めか,0,,
11405.377,むずいのわかるぞ,0,,
11406.005,こっからよ,0,,
11407.698,さぁ問題の守り,0,,
11407.995,ぷわ似合うよレイズw,1,,
11408.72,60度ぐらいで飛んでるw,1,,
11411.139,汚ねえ花火だったなw,1,,
11413.712,ポゴ？,0,,
11418.138,爆散！！,0,,
11418.164,れちご,0,,
11418.246,!rank,0,,
11418.799,がんばれｗ,0,,
11421.292,逆ラッシュしようぜ,0,,
11421.361,汚ぇー花火だww,1,,
11423.936,実際に練習必須なくらいにはむずいんよw,1,,
11425.832,どうやって守るんだって話,0,,
11428.852,守りくっそ弱い構成ｗ,0,,
11431.222,がんばれ,0,,
11431.33,ふわっちうまくなったら強そう,0,,
11431.345,そうねw,1,,
11434.21,頑張れー,0,,
11434.281,守り終わってんのよww,1,,
11434.779,草,1,,
11436.683,草,1,,
11436.729,ww,1,,
11437.078,そうは言ってないｗ,0,,
11437.177,草,1,,
11437.247,どういうこと…？w,1,,
11437.518,草,1,,
11437.811,草,1,,
11437.898,草,1,,
11437.997,草,1,,
11438.142,草,1,,
11438.457,草,1,,
11438.758,草,1,,
11438.881,w,1,,
11439.375,バッタw,1,,
11439.398,なんでそっち行ったw,1,,
11439.496,バッタw,1,,
11440.433,ふわっちにレイズ似合ってる,0,,
11440.545,いや草,0,,
11440.597,草,1,,
11441.041,バッタ扱いw,1,,
11441.219,バッタ？w,1,,
11442.278,草,1,,
11443.218,ww,1,,
11444.398,ひねくれ過ぎてるw,1,,
11445.022,草,1,,
11446.028,バーンも使えるしw,1,,
11447.869,敵に向かって投げて爆破した方が有用になるかもしれんｗ,0,,
11450.461,ぜう！？,0,,
11451.428,勝手に解釈違いw,1,,
11452.47,ふわっちがちでおもろいな,0,,
11454.668,リテイクで攻めた方が強そうww,1,,
11460.1,にじさんじのバッタね,0,,
11478.706,ナイスゥ,0,,
11481.215,おお,0,,
11481.447,うま！,0,,
11483.102,ナイス,0,,
11484.128,ナイス,0,,
11484.518,うま,0,,
11484.967,ないすぅ,0,,
11484.968,うめ,0,,
11485.083,ナイス！,0,,
11485.111,ナイス！,0,,
11485.129,ナイス,0,,
11485.617,ナイスゥ,0,,
11485.604,niceee,0,,
11486.24,ええええええええ,0,,
11486.557,ナイス！,0,,
11486.587,ナイスゥ,0,,
11486.674,ナイス！,0,,
11486.818,ナイスゥ！,0,,
11487.072,ナイスゥ～！,0,,
11487.298,ないす！！,0,,
11487.534,うめえ,0,,
11487.686,ナイス！！！,0,,
11487.848,なぁいす！,0,,
11487.877,つっよ,0,,
11487.888,ナイス,0,,
11487.904,ないすー！！,0,,
11487.923,ナイスゥ！,0,,
11487.946,ナイス,0,,
11488.348,ないすー！,0,,
11488.347,ないすー,0,,
11488.387,ないす,0,,
11488.623,ないすう,0,,
11488.63,ないす！,0,,
11488.708,ないす,0,,
11489.118,ないすううううううう,0,,
11489.369,ナイス～！,0,,
11489.5,ナイス！,0,,
11489.517,ナイス,0,,
11489.526,ないすー！,0,,
11489.573,ナイスゥ,0,,
11489.648,ないす！,0,,
11489.652,ナイスゥ,0,,
11489.677,うおおおおおお,0,,
11489.878,ナイスゥ！！！！！,0,,
11489.89,うおおお,0,,
11491.624,ナイスゥ！,0,,
11493.205,ナイスー！,0,,
11495.842,ナイスゥ！,0,,
11496.606,ナイス！,0,,
11496.724,ナイス！,0,,
11496.801,ナイスゥ！,0,,
11497.723,ないすぅ～！！,0,,
11498.142,エイムごりおしーー,0,,
11498.328,ナイス！,0,,
11499.353,ナイスゥ,0,,
11499.511,ないすー！,0,,
11500.924,ｳﾏｽｷﾞｰ,0,,
11500.931,うまーい,0,,
11502.79,ナイス！！！,0,,
11503.389,ハユンくん焼けちゃうw,1,,
11503.402,ピークよかったな,0,,
11507.213,こんがりこーんｗｗおいしそうｗｗ,0,,
11509.142,いいね,0,,
11511.099,がんばれ！,0,,
11513.756,こんがりコーンはただの焼きトウモロコシで草,0,,
11514.272,こんがりコーン…？,0,,
11514.362,呪いは抜けた,0,,
11514.687,ナイス,0,,
11514.916,ナイス,0,,
11517.262,いいねぇ,0,,
11517.604,※ちなみに味方も敵もダメージ受けますあれ,0,,
11519.816,うまいクロスカバー撮れてた,0,,
11520.202,さっきと全く一緒,0,,
11521.964,w,1,,
11526.239,しししー壊れちゃう,0,,
11529.497,こんがりコーン,0,,
11532.224,ししどうさんずっとトップじゃん,0,,
11537.48,フェニックスマジでうまい,0,,
11542.768,ねこ...？,0,,
11545.589,ないすぅ！,0,,
11547.562,ナイスゥ,0,,
11548.241,ずっとレイズ講座してて笑う,0,,
11548.348,ナイスゥ,0,,
11550.955,ないすぅ,0,,
11556.295,ヒールいいな,0,,
11575.178,ナイス,0,,
11576.653,ナイスゥ！！,0,,
11576.819,ナイスゥ！,0,,
11577.48,おお,0,,
11577.651,おお,0,,
11578.623,ナイスゥ,0,,
11579.077,うま,0,,
11579.25,ナイスゥ,0,,
11579.512,いいねぇ～！,0,,
11581.083,ないす,0,,
11581.307,ナイス,0,,
11581.311,ナイスゥ,0,,
11581.42,ナイス！,0,,
11582.708,ナイス～！,0,,
11582.788,うめーー,0,,
11583.645,うまーい,0,,
11583.745,うま,0,,
11583.861,ナイスゥ！,0,,
11583.87,ナイス！,0,,
11583.883,ｗ,0,,
11583.936,うっまｗ,0,,
11583.933,ないすう！！！！,0,,
11584.199,ないすう,0,,
11584.249,うんま,0,,
11584.29,ないす！,0,,
11584.398,つよ,0,,
11584.592,つよすぎｗ,0,,
11584.585,ないすー！,0,,
11584.683,お見事,0,,
11585.429,ナイス！,0,,
11585.504,ナイス,0,,
11585.564,ないす,0,,
11585.588,うっますぎ！,0,,
11585.723,ナイスー！,0,,
11585.774,ないす！！,0,,
11585.807,ナイス,0,,
11585.959,ナイス～,0,,
11586.841,ナイス〜〜！,0,,
11587.585,ナイスゥ！,0,,
11588.098,ナイス！,0,,
11588.499,うま,0,,
11589.04,草,1,,
11589.033,つんよ,0,,
11589.285,つよ,0,,
11589.935,草,1,,
11590.119,ナイスゥ！,0,,
11590.161,草,1,,
11590.765,戻ったww,1,,
11590.9,w,1,,
11591.118,ﾅｲｽｩ,0,,
11591.784,ナイスゥ！,0,,
11592.137,草,1,,
11592.233,草,1,,
11592.605,ナイス,0,,
11592.631,草,1,,
11592.691,草,1,,
11593.085,つっよ,0,,
11593.218,草,1,,
11594.642,うんまあ,0,,
11594.791,ほぼヴァロ経験ない未来人とりりむ介護してりゃまあ,0,,
11594.856,帰っていった,0,,
11594.892,草,1,,
11594.977,カーテン短すぎて草,0,,
11594.998,うまーい,0,,
11595.132,草,1,,
11595.385,草,1,,
11595.616,戻るってそういうことかw,1,,
11595.687,いいね！,0,,
11595.775,帰ってったw,1,,
11596.418,ナイス,0,,
11596.879,ないすー！,0,,
11597.002,戻ったw,1,,
11597.307,kusa,0,,
11597.485,すげぇよ,0,,
11597.57,ナイス〜,0,,
11597.863,草,1,,
11597.903,ナイス,0,,
11598.851,つよすぎぃ,0,,
11599.961,ﾂﾖｽｷﾞｰ,0,,
11600.298,ナイスゥー,0,,
11600.387,帰ってったw,1,,
11600.421,強すぎ！,0,,
11600.73,弾あたるやんカスタムじゃんもう,0,,
11601.171,ナイス！,0,,
11601.631,フェニックスうまくね？ｗ,0,,
11604.61,ナイス,0,,
11605.517,ないす,0,,
11606.4,しかもウルトポイントたまらんw,1,,
11607.315,葛葉さんつよいぞ！！,0,,
11611.623,がんばれ！,0,,
11613.616,熱々のエイム,0,,
11614.312,ないす,0,,
11615.652,これ葛葉もローレン枠か,0,,
11617.377,エイムあったまってきてるか,0,,
11618.626,タイトル詐欺回,0,,
11619.015,弾あたりすぎカスタム,0,,
11627.076,りりむがヴァロ経験ないはりりむ見てなさすぎ,0,,
11630.98,タイトル詐欺です,0,,
11632.034,相手トリッキーな動きするのが、りりむくらいしかいないのもありそう,0,,
11632.154,ｗ,0,,
11634.303,草,1,,
11634.96,当たるくん.exeトランスミッション,0,,
11635.491,? w,1,,
11637.09,いてw,1,,
11638.116,使いませんｗ,0,,
11640.782,草,1,,
11640.809,ww,1,,
11642.039,草,1,,
11645.13,w,1,,
11650.23,れちご,0,,
11655.213,れちご,0,,
11655.278,れちご,0,,
11657.918,これFPS上手くなりたい人みんなロックマンやったほうが良いぞ,0,,
11659.084,れちご,0,,
11659.745,れちご,0,,
11660.38,れちご,0,,
11662.036,ナイスゥ,0,,
11667.038,りりむ今日フラグトップ取ってんぞ,0,,
11668.668,ねことばす,0,,
11668.71,猫おもろい,0,,
11670.775,お,0,,
11675.901,それ猫なんだ,0,,
11677.066,上手いじゃん,0,,
11677.804,pyon,0,,
11678.113,バッタやな〜w,1,,
11678.277,ﾋﾟｮ~ﾝ,0,,
11679.079,いいね,0,,
11679.57,ナイスゥ,0,,
11679.967,ふわっちうまくなってる,0,,
11680.502,ナイスゥ,0,,
11680.531,ないす,0,,
11680.621,ないすぅ！！,0,,
11680.781,猫,0,,
11681.099,これがロックマンエイムか,0,,
11681.453,弾あたるしかねえぞカスタム,0,,
11681.939,ねこ…,0,,
11681.972,ナイスゥ！,0,,
11682.213,ナイスゥ！,0,,
11682.678,つえぇー！！！！,0,,
11682.761,ないすー！,0,,
11682.763,ナイスゥ～,0,,
11683.234,ナイスゥ,0,,
11683.304,相手誰ですか？,0,,
11683.58,ナイス,0,,
11683.681,うっま！,0,,
11683.717,ないすー！！,0,,
11683.898,ナイス！,0,,
11684.98,ナイス,0,,
11685.318,ないす,0,,
11685.562,熱くて飛び出てきた,0,,
11685.725,ナイスゥ,0,,
11685.896,ナイスゥ,0,,
11687.055,ないすー!,0,,
11687.522,うま,0,,
11687.571,なーいす！,0,,
11687.716,つよ,0,,
11688.119,ナイスー！,0,,
11688.232,ブームボットが猫？w,1,,
11688.42,ないすぅ,0,,
11688.526,うわあ,0,,
11688.555,ナイスゥ,0,,
11688.819,ないす！！,0,,
11688.92,つよ,0,,
11688.97,ルンバのことネコって呼んでの？w,1,,
11689.346,ないす,0,,
11689.522,一旦強すぎか,0,,
11689.621,ナイスゥ！,0,,
11689.794,ナイス！,0,,
11689.902,ないすー！,0,,
11690.338,ナイスゥ！,0,,
11690.548,つんよ,0,,
11691.166,ナイス！,0,,
11691.533,ないすー！！,0,,
11692.73,普通に上手くなっとる,0,,
11693.175,フェニめっちゃあってない？ｗｗ,0,,
11693.196,ジャッジ飛び出てきたけどｗ,0,,
11693.262,ナイスゥ,0,,
11694.474,ないすぅ,0,,
11694.888,ナイス〜！,0,,
11695.268,猫は何？笑,0,,
11697.275,ナイス,0,,
11698.338,ふわぁとしてるのも味,0,,
11699.636,ぽーん、なんよねw,1,,
11702.591,がんばれ！,0,,
11702.696,マッチポイントか,0,,
11703.428,使えるようになってきてるね,0,,
11703.953,うまくなってる！,0,,
11704.275,ふわっち伸び代しかなくてすご,0,,
11706.153,ふわっちレイズ向いてる,0,,
11706.36,ガチ強えな,0,,
11707.195,足元じゃなくて背中に当てるイメージなんよね（ブラパ）,0,,
11707.948,ジェッパエントリーかっこいい,0,,
11709.794,草,1,,
11710.055,どんどんレイズ上手くなってくw,1,,
11710.449,ふわふわしてた,0,,
11710.481,草,1,,
11711.774,あw,1,,
11712.938,顔で言ってんのね...,1,,
11713.529,草,1,,
11714.527,草,1,,
11714.754,あぁぁw,1,,
11714.813,草,1,,
11715.314,草,1,,
11715.458,草,1,,
11715.697,w,1,,
11715.797,草,1,,
11716.098,草,1,,
11716.493,草,1,,
11717.073,草,1,,
11717.388,草,1,,
11717.549,あ,1,,
11717.647,？,1,,
11717.76,ｗｗ,1,,
11717.766,圧力ｗ,1,,
11718.539,草,1,,
11718.636,草,1,,
11718.842,ww,1,,
11718.907,ネコ馴染んできててじわじわくる,1,,
11718.959,草,1,,
11719.621,ww,1,,
11719.665,ポーンじゃなくって、ぽこんて感じw,1,,
11719.702,草,1,,
11719.756,草,1,,
11719.838,草,1,,
11719.965,しばけ,1,,
11719.994,Bメイン上り坂だからブラパ上に飛びやすいんよねー,1,,
11720.226,草,1,,
11720.283,草,1,,
11720.357,草,1,,
11720.582,圧が,1,,
11720.615,草,1,,
11720.922,猫はブームボットやね,1,,
11721.163,相手、女性陣ﾃﾞｽﾈ､､(,1,,
11721.221,草,1,,
11721.394,草,1,,
11721.623,圧かけてるw,1,,
11721.905,草,1,,
11721.945,赤ちゃん泣かせの葛葉！！！,1,,
11723.169,草,1,,
11723.545,草,1,,
11725.418,w,1,,
11726.079,草,1,,
11726.915,w,1,,
11726.98,草,1,,
11727.235,忖度まずいw,1,,
11727.696,草,1,,
11727.963,そんな甘い世界じゃないw,1,,
11729.524,草,1,,
11729.616,小賢しくて草,1,,
11736.204,忖度で勝っても嬉しくないぞw,1,,
11737.192,ちょっとやりすぎかw,1,,
11737.628,草,1,,
11739.857,そのフラッシュいいね,1,,
11740.021,一旦泣かせるか,1,,
11742.623,いや、女性関係ないだろw,1,,
11750.895,一旦ね？,1,,
11751.331,ひばFB多くていいな,1,,
11755.282,あ,1,,
11756.952,ないすぅ！,1,,
11757.069,あ,1,,
11757.697,男女平等パンチね？,1,,
11757.787,ナイス,1,,
11758.892,あ,1,,
11758.945,!?,1,,
11761.938,ないすｗ,1,,
11762.133,ｃ,1,,
11763.206,ゆうてあかりちゃんにあんま打ち勝ててないから強いことには強いんよな,1,,
11763.625,ｃ,1,,
11763.984,GG,1,,
11764.526,相手　本間ひまわり　魔界ノりりむ　ししどうあかり　夕陽りり　奈羅花　敬称略,1,,
11766.009,vac,1,,
11766.828,おぉ！,1,,
11767.405,gg,1,,
11768.975,流石に平等ヘッドショット,1,,
11769.075,ナイス,0,,
11769.686,FB多いねぇ,0,,
11769.868,gg,0,,
11770.635,gg,0,,
11773.364,おお,0,,
11773.404,ナイッスゥ！,0,,
11774.829,ないすー！,0,,
11774.945,ﾅｲｽｩ,0,,
11774.957,GG,0,,
11775.14,ナイスgg,0,,
11775.393,なーいす,0,,
11775.577,ないすう,0,,
11775.595,ナイスゥ！,0,,
11775.623,ナイス！,0,,
11775.63,ナイスゥ！,0,,
11775.775,ナイス！,0,,
11775.8,gg,0,,
11776.385,ナイス～gg,0,,
11776.409,ナイス〜！GG,0,,
11776.462,gg,0,,
11776.736,ないす,0,,
11777.05,つよｗ,0,,
11777.116,ないすううううううう,0,,
11777.245,gg,0,,
11777.248,gg,0,,
11777.323,ナイスゥ～,0,,
11777.796,GG,0,,
11777.839,ないす！,0,,
11777.993,ナイスゥ,0,,
11777.823,ナイスゥ！,0,,
11777.803,うまーい！ナイスゥ！！,0,,
11778.194,gg,0,,
11778.313,ナイスゥ！,0,,
11778.437,gg,0,,
11778.515,gg,0,,
11779.104,gg,0,,
11779.542,gg,0,,
11779.646,つえ,0,,
11779.695,gg,0,,
11780.196,gg,0,,
11781.365,gg,0,,
11781.37,gg,0,,
11781.416,ナイスゥ！,0,,
11781.622,gg,0,,
11781.717,ナイスGG,0,,
11781.73,ナイスゥ！,0,,
11782.227,勝っちゃったよ,0,,
11782.461,gg,0,,
11782.836,なーいすー！,0,,
11782.859,gg！,0,,
11782.933,gg,0,,
11783.044,ナイスゥ！,0,,
11783.099,gg,0,,
11783.147,ナイスゥ！,0,,
11783.212,gg,0,,
11783.223,gg,0,,
11783.449,gg,0,,
11783.778,泣かないで,0,,
11784.591,ナイスgg〜,0,,
11784.75,ナイス！！,0,,
11784.768,じゃあ通話行くか！w,1,,
11784.98,gg,0,,
11785.522,gg,0,,
11785.806,gg,0,,
11786.022,gg,0,,
11786.212,GG！,0,,
11786.519,GG,0,,
11786.793,gg,0,,
11786.81,gg,0,,
11786.915,gg,0,,
11786.958,gg,0,,
11787.127,ナイスゥ！GG,0,,
11787.217,ナイス,0,,
11787.482,フェニつええや,0,,
11787.644,gg,0,,
11787.893,なあいす,0,,
11787.963,ボコボコや,0,,
11788.086,gg,0,,
11788.471,あ,0,,
11788.584,gg,0,,
11788.646,Gg,0,,
11788.886,さすがにボコしたか,0,,
11789.116,ないすー！GG,0,,
11789.316,gg,0,,
11789.42,勝っちゃった,0,,
11789.564,ナイス,0,,
11789.593,ナイスゥ！,0,,
11790.663,全勝やんけ,0,,
11791.472,GG,0,,
11791.575,gg,0,,
11792.615,フェニ上手くない？,0,,
11792.95,バランス最強チームや,0,,
11793.518,gg,0,,
11794.635,gg,0,,
11795.435,めちゃ上手かった～！,0,,
11795.493,GG！,0,,
11795.644,おもれぇ,0,,
11795.793,GG,0,,
11796.781,gg,0,,
11797.302,つよ！,0,,
11797.794,葛葉キャリーや,0,,
11797.843,勝ったw,1,,
11798.296,rdyあるぞ,0,,
11798.431,フェニ好き,0,,
11798.656,舐めピックで買ってんのつええ,0,,
11799.438,葛葉ほんとに色んなキャラ使えるな,0,,
11799.803,かっちゃった,0,,
11799.806,gg,0,,
11800.791,つえ,0,,
11801.564,いけいけ,0,,
