ラベル,コメント
0,携帯なくしました。たぶん落としました。明日から旅行なのにだれの連絡先もなんにも分かりませんたすけて
0,みなさんすみません。家までの道を一往復しましたが見つかりませんでした。警察はいませんでした。店には忘れてません。明日から九州だけど荷造りしてません。助けを求めることがあるかもですがそのときはどうぞ助けてください。ねむい。
0,花粉で目がつらくて大量の目薬をさすと、喉の奥が苦くなってきてつらいよ…(TT)
0,もう自分のバカさに呆れたよーん…(-_-)
0,やばい研修の荷物が膨大すぎるやばい…………！
0,だめや。暑いらいら。
0,やばいー隣の人が簿記1級の勉強してる…わたしなんて3級何回落ちたと思ってるんだー(；；)
0,ぐわぁぁぁぁぁぁ。限界！
0,ぐわぁぁぁぁぁぁなんか来週辛そう(..)
0,まじ人生で初めてヘルペスができたんだけど、やっぱストレスフルなのかもしれない(;o;)てかヘルペスかゆいんだけど、どしたら良いのか分からない(;o;)
0,わたし、最近まじで性格悪くなってる気がする。こわいー。
0,ずーん。今日は１年で１番、自分の未熟さを思い知らされる日。
0,テレビない一人ぼっちは、最強に孤独。
0,最近、きもちわるい迷惑メールがくる…夜ひとりきりになると、ほんと不吉(*_*)
0,ちゃんと苦労してきた人の方が、人の気持ち考えられると思う…。プライドばっかり高くて人のこと見下す人、ほんとむり(*_*)
0,鞄のなかでバナナが爆発した…今日はもうだめだ…。
0,むかーしむかしは誰とでも仲良くなれることが強みだったんだけどなー。最近気力が足りない・・・はやくミスチルに会いたいよー・・・
0,もう！！！迷惑メールうぜぇ・・
0,自分の社交性のなさに凹むー(TT)配属後が思いやられる・・
0,みーんな真面目か…！もう・・(=3=)
0,またやっちゃた(T-T)電車降り過ごしたー(T-T)(T-T)(T-T)
0,もうこんなちんちくりんな格好で横浜行っちゃうのは、今日で最後にすると誓う(T-T)(T-T)(T-T)
0,初出勤ー！こわすぎる・・。
0,変質者でた(；；)
0,同期何人かいるしここで言うのあれなんだけど、辛い。
0,38度の発熱で寒気やばい(；；)
0,ドタン場でキャンセルをエンドレスリピートして、ずーん。
0,ていうかお母さんの作った野菜スープにあたってお腹やられてる(TT)病人に何食わしてんだよまじで。
0,わたしの『ハチ公の最後の恋人』どこ…今すぐ読み返したいのに！誰かに貸してるんだっけ？わーん。
0,やばい…胃がいつ爆発するか分からないロシアンルーレット状態で出勤…
0,もう昨日から何も栄養を摂取できてなくて、低体重どころの騒ぎじゃない…干からびてしまう(ToT)
0,mixiをほんとーに久しぶりに開いてみて、昔の自分に鳥肌たった・・ｗ
0,世の中いろんな仕事があるのは分かった上で言ってるけど、ゼロベースで何事も起こさないことを求められる仕事の、どこにやりがいがあるの。現状維持は後退だと思ってるんだけど。
0,わたしの仕事のできなさ異常。しょんぼり一人うどんなう(TT)
0,いまから1週間くらい引きこもって誰にも会いたくない気分だけどそんなの無理だからツライ！くんな月曜＼(^o^)／
0,もうわたし本当に実家を出た方が良い(TT)
0,ついに麦茶ひっくり返した…まじで秘書とか向いてない帰りたい
0,専門課程に落ちたって言ってもメンターさんが信じてくれないw w w  わたしバカなの。信じてください・・
0,新幹線出勤なう…働く心の準備できてないよむりだよ…
0,免許持ってないから、この欲望は自分で叶えてあげられない。悲しい。
0,家の中で時計なくした・・意味ワカメ(ToT)
0,うわ、かっこいい・・と思った男の人の薬指には98パーセントの確率で指輪がある、この現象はなんなの(´･_･`)
0,「動きが小動物っぽいから、もっと秘書らしくしてね」と言われた・・没個性・・泣
0,帰りたい・・
0,機種変したら、ここ2年間で友達になった人と連絡先変わった人たちのデータが全部消えました(  ；∀；)
0,自分からは誰にも連絡つかないという悲しい状態です(  ；∀；)暇人なので、絶賛誘われ待ちです！
0,今日は会長の部屋でお皿を割り、お茶をぶちまけました。結構、もう、やめたい。
0,唇の左のカサカサずっと治らない..このままずっとカサカサだったらどうしよう..
0,あーまだ水曜か(´；ω；`)って気分。
0,財布忘れて会社もどるよ(  ；∀；)あははははははいれるかな(  ；∀；)
0,わたしの良いところって何もないな・・・っていうのが今。おわってる。
0,東横線なけてくる(;-;)日吉行きたいー！！
0,寒すぎる(  ；∀；)
0,最近毎日泣いててこんな毎日は本当にやめたい(  ；；)
0,たぶんここ最近でいちばいやばいのが今！
0,自分のものが皆のものになってくのは切ない(´ω`)
0,なんか顔が疲れすぎてて、眉間にシワ寄るのが癖になってる．．このままだとまじでとんでもない顔になってまうー泣
0,あんなに否定されたのはトラウマになるなー強くなってやるー(｀´ )
