投稿時間,コメント,ラベル
19460.964,今タップストレイフで後ろから射線広げてたの練習の成果でマジ感動した,0
19461.273,ありらじだ,0
19462.469,ありらじ始まったなぁwww,1
19463.189,ありラジくるか！？,0
19464.522,いってらっしゃい,0
19464.669,行ってらっしゃい,0
19465.466,ありぴの乗っ取りくる？,0
19465.868,ありラジくるか？w,1
19465.863,ありらじきた,0
19466.14,ありラジね,0
19467.054,手洗ってくるとトイレ行ってくるねw,1
19467.51,e??,0
19468.031,トイレで手洗うんか,0
19468.361,ありラジくるか？,0
19468.968,ありラジきたw,1
19469.397,ありさかラジオくるか？,0
19470.188,ありらじきちゃ,0
19470.735,ありラジ来た,0
19471.159,ありらじ！？,0
19471.247,配信ジャックのお時間ですか！？,0
19471.571,ありラジ,0
19472.989,wwww,1
19473.652,そして1人取り残されるありぴ,0
19476.837,ありラジきちゃ,0
19477.115,ありさかradio！,0
19479.226,ありラジきた！,0
19480.668,ダイヤが節目かな,0
19484.15,ありラジきちゃ,0
19484.441,ありラジ,0
19489.401,用済みって言い方ｗｗｗ,0
19491.437,ちゃんと喋ってくれるのほんとすこ,0
19491.57,ありラジきたぁ,0
19491.995,ずっといて,0
19492.331,大丈夫よどうせ勝手に冷めるからw,1
19495.348,lol,0
19498.935,ありラジや,0
19499.481,www,1
19500.479,逃げる隙伺ってるなw,1
19502.404,自分がプラチナあがること計算からはずしてない？www,1
19502.332,www,1
19503.596,なんか嬉しそうだなww,1
19504.298,カジュアルでええやん(),0
19505.044,草,1
19506.435,ワンチャンランク追いつかないかな,0
19508.598,www,1
19509.093,www,1
19509.388,www,1
19511.251,やめたがってて草,1
19511.411,ありぴが眠いって！,0
19516.186,ｗｗｗ,0
19517.709,こん:_hii::_naa: ありラジ始まっとるw,1
19518.208,www,1
19518.544,www,1
19520.176,逃げの準備草,1
19528.385,ってかありぴよく盛ってるよなｗ。二人プラチナ2からスタートでもうゴールド1でしょｗ,0
19528.585,おかえりなさい,0
19529.893,おかえり,0
19530.111,ばれてるw,1
19533.34,草,1
19533.543,おかえり〜,0
19533.82,おかえり,0
19533.929,おかえり,0
19534.785,www,1
19536.476,おかえりw,1
19538.43,違うゲーム？,0
19540.987,おかえりなさい,0
19541.763,おかえり,0
19542.784,別ゲーは草,1
19542.959,違うゲームｗｗｗ,0
19545.844,それヴァロやww,1
19546.112,www,1
19546.31,www,1
19547.55,おかありなさい,0
19548.441,おかえり～,0
19549.607,まっずい,0
19549.839,killポちょうせいする？,0
19555.983,アンレールド無限にする？,0
19557.001,www,1
19557.14,逃げれない,0
19557.184,ヴァロするか,0
19559.762,www,1
19566.099,絶対逃がさない意思,0
19574.171,カジュアルあるやん,0
19577.953,逃がす気なしw,1
19586.506,ｗｗｗ,0
19589.623,逃げようとしてんね,0
19589.745,だるまさん今日元気やなｗ,0
19590.153,あーそういう,0
19590.772,ｗｗｗｗ,0
19592.897,きたぁぁぁぁwww,1
19596.141,ほなヴァロラントかー,0
19597.342,始まったってぇ！www,1
19604.402,圧すげぇww,1
19605.13,この２人強いw,1
19613.128,2人で激ロー詰めてんなぁ,0
19613.463,OW！？,1
19614.176,OWは草,1
19617.21,ＯＷ！？,0
19618.577,エンジン前回やなダルマ,0
19619.456,OW！？,1
19619.479,PUBG見てぇｗｗｗ,0
19619.956,PUBG！？,0
19620.687,owいくべ,1
19621.496,OWやるかぁw,1
19621.795,ow紅白いこうwww,1
19626.117,オーバーウォッチｗｗｗ,0
19628.41,だるまさんがOW????,1
19628.475,今からww,1
19630.583,OWきちゃ？,1
19634.121,えっぐ,0
19635.258,配信モンスターと化したひなーのとだるまさん,0
19636.206,流石にそれはすごい笑笑,1
19637.212,今からw,1
19638.317,PUBG見たさあるw,1
19638.38,株式会社橘ひなの,0
19639.717,株式会社人脈きた,0
19639.669,すっごいw,1
19640.388,フルはえっぐい,0
19642.038,会社w,1
19642.666,今からとかすげぇな,0
19642.763,だるまさんのowみてみたいな,1
19645.674,今から集めるはえぐいwww,1
19647.397,普通に集まりそうw,1
19648.236,フォトナ見せてもらうべ,0
19648.58,OWみたい,1
19654.208,割りと集めるだけの実績あるからなぁwww,1
19654.517,今から@9？,0
19668.6,呼んだら誰か来そうなの草,1
19674.75,集められそうなんよなw,1
19675.689,省エネモード,0
19678.491,これ控えめなん？,0
19678.805,体力有り余ってんだw,1
19680.864,これで控えめなの…？,0
19696.363,ヴァロラント楽しみだなぁ笑,1
19714.875,当てる当てる,0
19721.026,実はこれで控えめなんだよなぁ,0
19722.828,:_nice:,0
19724.911,:_nice:,0
19726.428,:_nice:,0
19728.099,:_nice:,0
19728.762,:_nice::_nice::_nice:,0
19729.151,:_nice::_nice:,0
19729.548,ナイスゥ！,0
19729.657,:_nice:,0
19729.784,:_nice::_nice:,0
19730.323,:_nice::_nice:,0
19731.441,:_nice::_nice::_nice:,0
19731.425,:_nice::_nice:,0
19732.107,:_nice::_nice:,0
19732.084,301きた,0
19732.154,エイムのってきてるな,0
19733.369,:_nice:,0
19733.816,ありさかさんタルコフなら釣れそう,0
19735.276,:_nice:,0
19751.456,ロシアつれていくべ,0
19751.734,:_nice::_nice:,0
19753.274,ないす！,0
19758.01,キルポ無限回収編,0
19763.555,いやぁ。無限組手のおかげでマジでエイム戻ってきたね,0
19769.783,捨てたw,1
19785.169,www,1
19786.111,wwww,1
19788.979,ww,1
19790.858,www,1
19797.945,馬鹿の考え方ｗ,0
19798.51,m？？？,0
19800.9,２倍(物理),0
19806.497,ぎるる近いよね,0
19814.378,アンブレラレリーとかね,0
19815.351,非効率で草,1
19821.213,モニターの端とか見てなさそう,0
19831.809,有名なのは456のなおひろさんだよね,0
19833.218,視界にモニター以外入らないようにしてるんじゃない？,0
19834.898,なおひーら,0
19835.71,なおひろ？,0
19838.714,視野が広いんかな,0
19845.373,なおひろさんのイメージだな,0
19851.43,日本のプロの人でめっちゃ近い人おるね,0
19863.208,バグかぁww,1
19872.535,ﾃﾝｷｭｰ…,0
19876.755,winredは今まで見た人の中で1番だった,1
19878.023,テーンキュ,0
19880.39,www,1
19880.722,こわ,0
19881.883,www,1
19883.01,はっやｗ,0
19882.941,www,1
19886.685,瞬発力すご,0
19886.846,wwwwwww,1
19890.279,好戦的過ぎwwwww,1
19891.493,www,1
19892.125,www,1
19893.503,なんでやねんｗ,0
19894.333,だるまさんのネーミングセンス好き,0
19894.498,wwww,1
19900.602,うそやんwww,1
19904.436,www,1
19922.639,www,1
19926.559,る！,0
19926.961,丸太椅子最とかいいよね,0
19947.402,まだやってて助かる,0
19950.371,えぐ,0
19951.1,:_nice::_nice:,0
19951.37,ナイスゥ！,0
19951.661,:_nice:,0
19951.813,:_nice:,0
19953.532,ナイスすぎ,0
19954.22,:_nice:,0
19954.173,:_nice:,0
19956.824,うま！,0
19959.096,:_nice::_nice:,0
19959.317,:_nice:,0
19960.148,:_nice:,0
19960.471,:_nice:,0
19963.652,ないす,0
19992.404,lol,0
19993.445,ｗｗｗ,0
19993.685,:_nice::_nice:,0
19994.298,:_nice::_nice:,0
19994.355,:_nice:,0
19994.49,:_nice::_nice::_nice:,0
19994.52,wwwwww,1
19996.684,あぶなｗｗ,0
19997.25,草,1
19997.669,www,1
19999.794,:_nice:,0
19999.982,え？,0
20000.879,:_nice:,0
20001.186,:_nice:,0
20003.9,わらかしにくるやんwwww,1
20004.387,:_nice::_nice:,0
20005.231,:_nice::_nice:,0
20006.567,外からｗｗｗ,0
20007.566,忍者か？,0
20007.988,ガラス越しｗｗｗ,0
20008.504,:_nice::_nice:ｗｗ,0
20009.183,wwww,1
20034.54,:_nice:,0
20035.196,:_nice:,0
20036.651,:_nice::_nice:,0
20038.164,:_nice:,0
20047.23,:_nice:,0
20047.742,:_nice::_nice::_nice:,0
20049.141,ないす！,0
20050.569,:_nice::_nice:,0
20051.895,:_nice:,0
20055.987,:_nice::_nice::_nice:,0
20056.087,:_nice::_nice:,0
20056.247,:_nice::_nice::_nice:,0
20056.796,:_nice::_nice::_nice:,0
20056.846,:_nice::_nice:,0
20057.079,ないす！！,0
20057.555,:_nice::_nice:,0
20057.825,:_nice:,0
20058.435,エイムバッチバチだ！,0
20059.143,:_nice::_nice::_nice:,0
20059.419,:_nice::_nice::_nice:,0
20060.996,キルリーダー！,0
20061.168,まじ強いな,0
20061.831,ノってるねぇ,0
20065.427,:_nice::_nice::_nice:,0
20066.01,強っ！,0
20069.933,ひなーのうっま,0
20073.006,キルリーダーナイスー,0
20075.364,ないす！,0
20075.749,つよすんぎ,0
20076.173,ナイスゥ！,0
20078.459,発作が…！,0
20079.794,うめえなおい,0
20081.751,発作が,0
20085.832,動悸が,0
20087.291,さっきのデスボにあったなぁ,0
20093.19,足りてないけどねｗ,0
20095.67,まだたりんくね？,0
20100.485,バッテうまうま,0
20111.714,もっと欲しいね,0
20132.584,好奇心旺盛ですわねw,1
20135.894,車でフェーズランナーは入れないからないね,0
20142.038,lol,0
20143.223,ww,1
20143.865,ｗｗｗｗ,0
20145.79,www,1
20146.059,脅し方草,1
20146.854,草,1
20149.274,あ,0
20149.235,:_くさぁ::_くさぁ::_くさぁ:,0
20150.253,あっ、、、,0
20150.726,あっ,0
20151.24,www,1
20152.618,.....,0
20152.832,青w,1
20153.741,ｗｗｗ,0
20154.529,あっ,0
20154.513,:expressionless_face:,0
20155.632,ｗｗｗ,0
20156.148,ｗｗｗ,0
20156.828,ｗｗｗｗ,0
20157.018,wwww,1
20159.129,:_くさぁ:,0
20159.062,いっちゃん気まずいw,1
20159.523,あ,0
20159.768,ｗｗｗｗｗｗ,0
20161.428,ｗｗ,0
20162.608,www,1
20166.6,やさしいw,1
20166.701,ｗｗｗｗ,0
20167.671,www,1
20169.168,まっずいw,1
20172.114,あっ,0
20178.162,wwww,1
20181.711,ｗｗｗｗｗ,0
20183.071,wwww,1
20184.719,This is hilarious,0
20185.695,あっｗｗ,0
20187.879,ｗｗｗｗ,0
20188.53,wwww,1
20192.073,wwww,1
20193.406,www,1
20195.008,審判!!,0
20196.373,ｗｗｗ,0
20197.791,裁判長…,0
20200.84,やばい,0
20203.084,www,1
20204.643,ありぴが裏切るまでw,1
20207.025,wwwwwwwwwww,1
20207.819,まずい刑期のびるwww,1
20207.835,wwwwwwwwwwww,1
20208.402,裏切ったwww,1
20210.248,売ったwwww,1
20210.823,ｗｗｗｗｗ,0
20211.007,ｗｗｗｗｗｗ,0
20211.258,ｗｗｗｗｗ,0
20211.224,現行犯で死刑は草,1
20211.616,wwwwww,1
20211.984,ｗｗｗｗｗｗ,0
20213.011,www,1
20213.488,wwwwww,1
20213.776,www,1
20214.105,裏切りww,1
20214.179,wwwwwwww,1
20214.969,裏切ったwwww,1
20215.247,wwwwwww,1
20215.701,WWWW,1
20216.391,:_くさぁ::_くさぁ:,0
20216.825,手のひらくるっくるwwwwwwwwww,1
20216.836,裏切られたw,1
20216.925,ありぴwwww,1
20217.649,wwwwwww,1
20218.556,www,1
20218.642,:_くさぁ::_くさぁ:,0
20219.104,www,1
20221.941,wwwwwwwwww,1
20224.422,ｗｗｗｗｗｗ,0
20225.621,売ったwww,1
20227.199,裏切ったwww,1
20227.083,ｗｗｗｗｗ,0
20229.399,投獄&脱獄,0
20229.606,剛速球で手のひら廻ったなｗｗｗｗ,0
20234.243,CRにもw,1
20235.931,それはわからんｗｗｗ,0
20236.857,CRにも！？,0
20237.911,CRには何の報告やねんｗ,0
20239.251,CRはええやろｗ,0
20241.766,ぶいすぽに報告ww,1
20245.548,:_sad::_sad:,0
20246.122,逃げられなくなったなw,1
20246.134,CRは別にｗｗｗ,0
20246.43,wwwwwww,1
20256.356,おじじ困っちゃうで,0
20260.191,CRカップ出れんくなる,0
20262.185,50%カットかな,0
20270.655,でも死ぬんでしょ？,0
20275.129,EAには報告しない当たりwwww,1
20277.268,ローｗ,0
20284.832,鑑識眼?,0
20297.047,:_nice:,0
20301.371,:_nice:,0
20302.406,:_nice::_nice:,0
20302.691,:_nice::_nice:,0
20302.758,:_nice::_nice:,0
20303.019,つっよ,0
20303.144,:_nice::_nice:,0
20303.448,:_nice:進化,0
20304.321,:_nice::_nice:,0
20304.539,:_nice::_nice:,0
20304.584,ないす,0
20305.162,:_nice::_nice:,0
20305.352,:_nice:,0
20305.617,:_nice:,0
20305.777,:_nice::_nice:,0
20305.633,マスティフ上手すぎ,0
20305.895,:_nice::_nice::_nice:,0
20308.176,つんよいねぇ,0
20308.35,:_nice::_nice:,0
20308.992,:_nice::_nice:,0
20314.313,:_nice::_nice:,0
20314.774,:_nice::_nice:,0
20315.849,:_nice::_nice::_nice:,0
20326.622,:_nice:,0
20326.838,:_nice::_nice:,0
20327.229,:_nice::_nice::_nice:,0
20328.076,:_nice::_nice::_nice:,0
20328.334,:_nice::_nice:,0
20328.622,ないす〜,0
20329.096,やっぱりひなーのって強いよねすごい,0
20329.39,:_nice::_nice::_nice:,0
20329.788,:_nice::_nice::_nice::_nice:,0
20329.789,:_nice::_nice::_nice:,0
20329.866,:_nice::_nice:,0
20330.031,:_nice::_nice:,0
20330.867,:_nice::_nice:,0
20331.294,ナイスー！,0
20332.176,つよいんだから,0
20332.639,戦車すぎる,0
20333.37,キルポ美味すぎだろ,0
20336.931,えぐすぎｗｗｗｗｗ,0
20338.288,ナイスゥ！,0
20339.858,:_nice::_nice::_nice:,0
20340.302,:_nice::_nice::_nice:,0
20340.649,:_nice::_nice:,0
20343.365,強いんだもの,0
20343.542,ないすぅ！,0
20350.812,:_nice::_nice:,0
20358.653,よだれダラダラやんｗ,0
20365.195,体調治って暴れまわってるな,0
20384.614,軽く2パ潰すのやばいな,0
20388.136,いなさ送電網,0
20389.131,送電網はクラン名のレベル,0
20393.607,wwww,1
20394.75,www,1
20395.042,送電網は危険があぶないなぁ,0
20396.429,www,1
20400.345,行くからw,1
20402.834,ｗｗｗ,0
20402.794,戦闘狂,0
20409.629,HQRといえば送電網,0
20421.34,やってることカジュアルなんよｗ,0
20421.871,送電網今回そうでんもーないね,0
20443.081,もうこれ最後まで戦わないでおこう、とか絶対やらんもんなw,1
20455.874,www,1
20457.616,たんたかたんたすかる,0
20463.804,沼！？,0
20468.856,実は比較的順調に盛れてるんだけどねｗ,0
20469.447,キルポありすぎ問題,0
20486.745,にはいくらいかもわからん,0
20497.294,複数ではあった,0
20519.367,キルに飢えすぎてるチームw,1
20531.848,:_nice::_nice:,0
20532.099,:_nice:,0
20532.592,:_nice:,0
20533.596,:_nice::_nice:,0
20534.617,ないす！！,0
20534.84,:_nice::_nice:,0
20535.374,:_nice::_nice:,0
20535.501,:_nice:,0
20536.553,:_nice::_nice::_nice:,0
20536.479,:_nice::_nice::_nice:,0
20536.606,:_nice::_nice:,0
20537.84,つよい,0
20538.272,ガチで強いぞw,1
20538.547,:_nice::_nice:,0
20539.666,ナイス！！！,0
20539.832,:_nice:,0
20541.052,つえー,0
20542.721,つんよい！,0
20544.643,:_nice::_nice:,0
20545.949,:_nice:,0
20548.899,今のカービンえぐかったな,0
20550.102,ないすう！,0
20553.882,だるまの動きえぐ,0
20554.28,つんよ,0
20554.937,バケモン,0
20557.371,チャンピオン……w,1
20558.122,どこ倒す？ｗｗｗ,0
20560.166,次の敵さがさないとwww,1
20563.169,やってることやべえわ,0
20563.506,まじてカジュアル,0
20564.039,10キルいきそうw,1
20567.124,ゾーン入ってるねー！,0
20567.528,バーサーカーおるw,1
20582.373,攻め方が脳死すぎて,0
20585.449,うまい,0
20591.645,unchi wwww,1
20597.109,クレーバー？,0
20600.957,ヘッショえぐ,0
20608.792,とんでもないWMが出ましたよ,1
20608.85,つんよ,0
20609.795,ここみるとおれあぽ初マスター思い出しちゃう,0
20611.997,ヘッショ連発食らったか,0
20612.021,かるーくたおすやんwwww,1
20612.49,敵WMうま,1
20612.955,連続へっしょ？,0
20614.371,えぐかった,0
20621.919,ウイングマンヘッショ2回？,0
20624.123,野生のせりー？？,0
20641.595,草,1
20644.238,wwwwww,1
20646.822,www,1
20649.643,そしてだるまさんそれ倒せるっていうね,0
20656.162,www,1
20656.33,:_nice::_nice:,0
20657.768,:_nice::_nice::_nice:,0
20657.935,:_nice:,0
20658.259,:_nice::_nice::_nice::_じーじー:,0
20661.953,:_nice::_nice:,0
20662.101,:_nice::_nice:,0
20664.893,つよw,1
20665.161,ナイスゥ！,0
20665.274,マスター行きたいがしんだ！！,0
20666.811,:_nice::_nice:,0
20666.914,:_nice:,0
20668.903,:_nice::_nice::_nice:,0
20671.014,だるまさぁぁぁぁん:_sad:,0
20681.352,こんな立ち回りしてるせいでイカれた,0
20683.644,詰んだｗ,0
20697.846,:_nice::_nice::_nice:,0
20698.217,マジかｗ,0
20699.35,ないす！,0
20700.1,だるさんが逝かれた,0
20703.423,ギリw,1
20706.793,ナイスムーブ,0
20706.714,:_nice::_nice:,0
20709.733,:_nice:,0
20721.391,このジップの判断は熱い,0
20726.014,www,1
20727.453,めちゃめちゃあるww,1
20728.083,こんなんすぐ無くなる,0
20728.613,www,1
20732.461,ファイトナイトのリングの中行こう,0
20732.692,ｗｗ,0
20732.874,それはめっちゃあるんよ,0
20733.646,無駄撃ち控えようw,1
20734.171,不安な量やね,0
20734.656,打っちゃだめやね,0
20736.222,200キルト,0
20738.82,240はないとね笑,1
20744.459,不安だなぁ,0
20747.572,これダイヤいけるんちゃう？,0
20748.649,インペリアルひな？,0
20749.652,ひなーのなら一瞬で消える,0
20751.924,ひーちゃんの場合ガチでこっからなくすからなぁwwww,1
20757.772,ライトプリーズ！,0
20757.994,２００切るとこわい,0
20764.126,最終安地ファイトナイトにならんかな？,0
20766.437,草,1
20768.13,ワンマガうっまw,1
20768.037,うんま,0
20768.981,204つっよ,0
20769.68,:_nice::_nice::_nice:,0
20770.91,つっよww,1
20771.248,つよー,0
20772.037,ワンマガきもちええええ,0
20772.339,うますぎ,0
20773.184,:_nice::_nice::_nice:,0
20774.025,つよすぎー！！,0
20774.813,つっよwww,1
20774.911,ワンマガきもち,0
20775.261,いやえっぐwww,1
20775.95,つよい！,0
20777.274,:_nice::_nice:,0
20777.636,キルポえぐ,0
20777.789,つよ！,0
