時間,コメント,ラベル,,,,
12706.61,ティムやん,0,,,,
12707.12,今日、ヘイブンBフェイク多かった気がする,0,,,,
12707.53,これぞ最協なんじゃないの,0,,,,
12707.79,水無瀬と葛葉でニコイチリーダー,0,,,,
12708.19,ナイスティム,0,,,,
12708.29,リーダー決めるとこ決めてくれる,0,,,,
12708.42,水無瀬さんと葛葉2人で動いてる時の立ち回りよかったなあ,0,,,,
12708.75,きゅぴさん集団パニックに巻き込まれてない時マジIQ高い,0,,,,
12708.91,エペのIGLえぐい人だしな,0,,,,
12708.96,いい感じだったね,0,,,,
12709.06,2人でIGLやればいい,0,,,,
12709.17,まじでいい最後に上手く噛み合った,0,,,,
12709.64,V最協やねん,0,,,,
12709.83,3人でアイジーエル補えてるよ,0,,,,
12709.91,お互いに助け合えてるね,0,,,,
12710.78,水無瀬まじがんばってるよな,0,,,,
12710.96,きゅぴちゃんはまじで頭いいぞ,0,,,,
12710.99,最協してるね,0,,,,
12711.19,ほんといいチーム,0,,,,
12711.46,コーチ2時間しかあ寝てないらしい,0,,,,
12711.88,きゅぴちゃん裏取りまじで強い,0,,,,
12712.33,ひとりが完璧にしなくてもいいのよ,0,,,,
12712.38,コール分担でかいね,0,,,,
12712.44,ビリギャル強い、,0,,,,
12712.42,ほんまにそう 最協って感じよ,0,,,,
12713.05,チームで勝つ,0,,,,
12713.05,マジ最協,0,,,,
12713.56,今日の感じはめちゃくちゃよかった,0,,,,
12713.64,最協になろう,0,,,,
12713.83,チームってそうゆうものだよ,0,,,,
12713.92,最協してるね,0,,,,
12714.08,全員が全員の足りないところたしてた！,0,,,,
12714.13,葛葉IGLでリーダーが楽になってた,0,,,,
12714.56,最協じゃん,0,,,,
12715.91,まじで良チーム,0,,,,
12716.29,水無瀬さんがエイムにリソース裂けるのでかい,0,,,,
12716.33,今日雰囲気もよかった,0,,,,
12716.47,補う方があのリーダー活躍できるね,0,,,,
12716.48,最協じゃ,0,,,,
12718.56,本当にチームの連携良かった,0,,,,
12719.33,ガチ支え合ってるいいティム,0,,,,
12720.26,優勝plz,0,,,,
12720.35,ほんと2IGLって感じ,0,,,,
12720.58,最協だからそれでいい,0,,,,
12721.99,みんな各々スキルアップしてるのがいい,0,,,,
12722.3,最協感じる,0,,,,
12722.6,こるち,0,,,,
12722.6,マジで一番好きなチームや,0,,,,
12722.66,明日勝とう〜,0,,,,
12723.38,最協じゃん,0,,,,
12724.57,コーチ相当すごいな,0,,,,
12724.73,スン兄すげぇや,0,,,,
12724.85,良かった,0,,,,
12725.05,頑張ってるよ～,0,,,,
12725.08,いいチームだ,0,,,,
12725.26,すんにぃ,0,,,,
12725.47,雰囲気よすぎて泣いちまうよ…,0,,,,
12725.67,最協だよこのティム,0,,,,
12726.07,トン兄感謝だ,0,,,,
12726.15,最協だね,0,,,,
12726.57,すごく雰囲気もいい,0,,,,
12727.46,バイトちょっと抜けてきた～まだ寝てなかったのか! 本番すごく緊張しぃられるし身体やすめてねー!勝って今日よかった,0,,,,
12727.42,マジでえらかった今日,0,,,,
12727.78,かるびが仕事できるようになってるのでかすぎ問題,0,,,,
12727.84,本当にそう,0,,,,
12728.14,みんな本気だからこそ成り立ってるね,0,,,,
12729.57,まじでこれがV最協って感じする,0,,,,
12729.73,はぁい！,0,,,,
12729.77,まじで頑張ってたね,0,,,,
12729.96,えらい,0,,,,
12730.2,最協だ〜,0,,,,
12730.21,がんばってたね,0,,,,
12730.34,きゅーちゃんはギャル見た目でぶいすぽ1頭いい,0,,,,
12730.45,最協だね,0,,,,
12730.56,それはほんとにそうｗ,0,,,,
12730.67,かるび；,0,,,,
12731.02,みんな動きの提案できるのすごくいい,0,,,,
12731.18,かるびも赤ちゃんから幼児になった,0,,,,
12731.96,コーチも含めてほんと良いチーム,0,,,,
12731.95,チームとして見た時にカタログスペック以上のなにかがある感じする,0,,,,
12732.17,最協とりてえ～！,0,,,,
12732.61,最協と最強を体現してくれ,0,,,,
12733.18,最「協」だね,0,,,,
12733.73,本当に偉いよかるび,0,,,,
12734.12,かるびはえらいｗ,0,,,,
12734.74,かるびが褒められた,0,,,,
12734.96,がんばってるよ,0,,,,
12735.12,スキルめっちゃ速くなってた,0,,,,
12735.25,みんなえらい！,0,,,,
12735.38,えらい,0,,,,
12735.66,かるびかわいいね,0,,,,
12736.15,かるび姫マジで成長してた,0,,,,
12736.43,えらい,0,,,,
12736.47,よく間に合ったな,0,,,,
12736.53,今日めちゃくちゃ頑張ってた,0,,,,
12737.08,正気ではありそう,0,,,,
12737.26,ね,0,,,,
12737.29,かるびはパチンコ,0,,,,
12737.89,かるびはえらい,0,,,,
12737.94,かるび頑張ってる,0,,,,
12738.09,ラプ様もかるびも頑張ってて偉いよな,0,,,,
12738.2,トン兄コーチってだけで脳みそ大きくなれる,0,,,,
12738.16,頑張ってるね,0,,,,
12738.4,優勝したら長渕歌おう,0,,,,
12738.53,カルビえらいこ,0,,,,
12739.14,ほんとにえらいね,0,,,,
12739.43,４番手だしね,0,,,,
12739.93,今日だいぶよくなってたw,0,,,,
12740.38,一旦エンターテイナーか,0,,,,
12740.95,初日比べてめちゃ成長してる！,0,,,,
12741.28,頑張ってるね,0,,,,
12741.44,水無瀬さんに頭を整理する余裕が生まれてるのがでかい,0,,,,
12741.84,ギリギリパンクせずに乗り切った,0,,,,
12741.99,かるび姫めっちゃ偉かった,0,,,,
12742.1,みんな偉いんだ,0,,,,
12742.22,直接褒めよ,0,,,,
12743.11,かるび頑張ってるね〜,0,,,,
12743.16,明日がんばって　,0,,,,
12743.32,みんなほんとによく頑張ってる,0,,,,
12743.81,キャパ超えて頑張ってるよ,0,,,,
12744.13,頑張ってる！,0,,,,
12744.11,頑張ってたの感じた,0,,,,
12744.26,トン兄が改造してくれたんだな,0,,,,
12744.49,最初1番平均ランクが低いって言ってたもんね,0,,,,
12744.53,エイムバチ刺さる時あるし,0,,,,
12746.26,伝わってくる,0,,,,
12746.3,いい子や,0,,,,
12746.54,昨日の今日ですごい成長したよね,0,,,,
12746.58,リーダーも自分のスタッツ削ってコールに割いてくれてる,0,,,,
12747.01,最な協のチームになってきた！,0,,,,
12748.01,葛葉のジェット見てブリーチ頑張ろうと思ったみたいよ！,0,,,,
12748.37,めっちゃ頑張ってるね,0,,,,
12748.43,そうだね,0,,,,
12748.51,女版くずは,0,,,,
12748.67,そうそう,0,,,,
12750.05,素直で努力家だから！,0,,,,
12751.28,IGL分け合いいね,0,,,,
12751.44,昨日からの今日の連携はマジでビビった,0,,,,
12751.77,「かるびはえらい」澤構文みたいになってるw,0,,,,
12751.8,コミュニケーション大事だ,0,,,,
12751.92,本当にみなさん凄い,0,,,,
12751.98,そうだね,0,,,,
12752.3,成長に涙でたよ,0,,,,
12752.43,納得したら割と動ける,0,,,,
12752.74,葛葉って本当に人をよく褒めるよね。自分も見習いたい。,0,,,,
12753.63,アシスト１５,0,,,,
12753.7,よりそう心だったか,0,,,,
12753.82,知らない事やってない事はテンパっちゃうね,0,,,,
12753.77,そうだね,0,,,,
12754.56,かるび、よくなりすぎてコメ欄がざわつきまくってたよー,0,,,,
12755.76,スキル要求よかったぞ,0,,,,
12755.79,かるびが癖になってきた,0,,,,
12756.62,皆頑張ってるし強くなったよ〜,0,,,,
12757.39,チームとして強くなっている感じがしてとても良かった,0,,,,
12758.01,昨日と全然違ったな,0,,,,
12758.57,かるびをちゃんと動かせれば最強になれる,0,,,,
12759.3,皆ホントに実力以上に頑張ってる,0,,,,
12759.37,正確なインプットさえできればね,0,,,,
12759.93,澤やん,0,,,,
12760.02,ギリ見れないかもだから優勝戦までなんとか…,0,,,,
12760.44,順序立てていくしかないか,0,,,,
12760.61,コールで支えることが大事か,0,,,,
12760.68,澤！？,0,,,,
12761.62,マジでコーチには感謝しかない,0,,,,
12761.69,成長を感じた,0,,,,
12761.94,スキル合わせもできてた,0,,,,
12762.37,終わったら本人に直接言ってやってくれ！,0,,,,
12763.05,澤弘文,0,,,,
12764.01,澤構文,0,,,,
12764.63,澤構文,0,,,,
12765.57,澤構文やめろｗｗ,0,,,,
12766.21,機能した時にくそつよいからなぁ,0,,,,
12766.31,「最協」だしね,0,,,,
12767.05,補ってるね,0,,,,
12767.34,澤,0,,,,
12767.88,正直カルビ間に合わないと思ってたのにマジですごい,0,,,,
12768.12,たまにメッシみたいなエイムするしな,0,,,,
12768.11,つまり個人技と,0,,,,
12768.21,澤かるび,0,,,,
12768.25,コレが最協の意味なんだよな,0,,,,
12768.47,かるびって本当にパチンコだね,0,,,,
12768.45,宮城リョータか,0,,,,
12768.55,沢はドリブルがうまい,0,,,,
12771.06,ドリブラーかるび,0,,,,
12771.42,澤構文ええてww,0,,,,
12771.44,ドリブル,0,,,,
12771.6,コミュニケーションエラーさえなければ普通に強いしな,0,,,,
12771.7,認識が合点すると迷いなくなって強いのかな,0,,,,
12772.44,葛葉も怒りを抑えられるようになったね,0,,,,
12772.54,理屈がわかってなかった感じか,0,,,,
12773.55,実際にヘイブンCで3vs1ローレンに負けてるからなー,0,,,,
12773.92,AIみたいなもんか,0,,,,
12774.04,澤！？,0,,,,
12774.67,黙ってわけわからんスキルしなくなったな,0,,,,
12774.69,わからぬ,0,,,,
12774.77,かるびあれだけ名前呼ばれて対処できてる凄いよ,0,,,,
12774.72,mada,0,,,,
12775.37,言っちゃダメよ,0,,,,
12776.15,言っちゃだめ！,0,,,,
12776.23,あとはくじ運任せか,0,,,,
12777.28,まだ秘密,0,,,,
12777.36,伸びしろですね～,0,,,,
12777.51,ＣＲでも最終的にオーメンくそ上手くなったからなかるび,0,,,,
12777.58,まだ分かんないね,0,,,,
12777.89,ブッ刺さる時あるから期待してる,0,,,,
12777.95,みんなでコントロールできればかるびは普通に強い,0,,,,
12778.08,かなかなチーム？,0,,,,
12778.31,ウルトあるよコールかるびからでてとれたのマジでよかった,0,,,,
12778.56,俺らは知らないぞ,0,,,,
12779.07,どこだろねぇ,0,,,,
12779.51,当日発表らしいからまだだね,0,,,,
12779.89,まぁドリブラーやな…,0,,,,
12780.34,まだ非公開,0,,,,
12780.45,内緒らしいね,0,,,,
12780.52,明日どこなんだろうね,0,,,,
12780.64,わかんない,0,,,,
12780.83,ヘイヴンのBリテイクでメイン潰しきるのも忘れずに行きたいね,0,,,,
12781.84,言っちゃダメだよ笑,0,,,,
12782.06,言ったらダメよ,0,,,,
12782.22,まだ情報出てない,0,,,,
12782.26,公表されてないんじゃない？,0,,,,
12782.55,かるびのトロールするけど爆発力は絶品,0,,,,
12784.17,当日発表かな,0,,,,
12785.02,まじで初日に比べると成長曲線爆上がり,0,,,,
12785.03,まだわからん,0,,,,
12785.08,ドルジは相撲がうまい,0,,,,
12785.21,あかりんのとこ怖いなあ,0,,,,
12785.32,まだ発表されてない,0,,,,
12785.63,当日わかるんだよね,0,,,,
12785.91,全員フィジカル強いよなぁ,0,,,,
12786.51,肉の国の桜木花道,0,,,,
12786.66,行ける行ける行ける行こう行こう行こえ,0,,,,
12787.23,本番コーチの声ないですが頑張って下さい！,0,,,,
12787.43,それ言っちゃだめらしいから気を付けて,0,,,,
12787.9,エイムいいからなカルビはそこはtier2レベルと思う,0,,,,
12787.95,本番の方がかるび刺さりそうw,0,,,,
12788.46,だけど久我レオさんかあかりんさんかな？,0,,,,
12788.65,ね！,0,,,,
12789.2,言っちゃだめだよ,0,,,,
12789.55,完成したな,0,,,,
12790.02,非公開やね,0,,,,
12790.37,あかりんとこだったらいやだね,0,,,,
12791.21,熱すぎるよね,0,,,,
12791.25,言っちゃだめなやつ,0,,,,
12792.39,間に合わせてきたのすごい,0,,,,
12792.93,間に合ってよかった！,0,,,,
12793.05,あかりんとなずぴチームどっちか？,0,,,,
12794.12,ジャンプや！,0,,,,
12794.22,完成したねえ,0,,,,
12794.4,相手チーム言っちゃダメだよ,0,,,,
12795.19,あかりんチームは辞めてくれ,0,,,,
12795.59,めっちゃギリギリ間に合った感あるねｗ,0,,,,
12795.6,でも葛葉さんが頭使ってエイム落ちてる分周りは安心してエイム良くなったんじゃない？,0,,,,
12796.46,スクリム最終日に仕上がったの熱すぎ,0,,,,
12796.59,トンボコーチすごい！,0,,,,
12797.19,参加者にはトーナメント表出てるはず,0,,,,
12797.61,今日分の急成長えぐい,0,,,,
12798.1,コーチさすがすぎ,0,,,,
12798.36,形なら覚えられるって言ってた,0,,,,
12799.05,マッスルメモリーね,0,,,,
12799.48,まだ言っちゃダメ,0,,,,
12800.18,名コーチですわ,0,,,,
12800.46,さすがトン兄,0,,,,
12800.96,明日何時からなんだ？,0,,,,
12801.06,コーチ流石すぎる,0,,,,
12801.12,言っちゃだめだぞ,0,,,,
12801.29,なるほどね,0,,,,
12802.02,頭じゃ駄目なんだな,0,,,,
12802.73,やはりマッスルメモリーなのか,0,,,,
12802.89,まじすげぇよ,0,,,,
12802.95,名将トンボ,0,,,,
12803.03,かるびブートキャンプ,0,,,,
12803.17,こるち様様や,0,,,,
12803.53,いいこるちや,0,,,,
12803.76,あかりんの所とやってないけど全然勝てそうだけどな,0,,,,
12803.94,修正が間に合った感じ？,0,,,,
12804.17,まじ偉い,0,,,,
12804.44,体に染み込ませてきたのかw,0,,,,
12805.76,肉汁みたいに染み込ませるのがいい,0,,,,
12806.61,かるびは本当に実践型なんだよね,0,,,,
12806.78,まあ頭脳派ではないか,0,,,,
12807.28,マッスルメモリー？,0,,,,
12807.71,かるびの扱い方覚えたな,0,,,,
12808.38,さすがや,0,,,,
12808.45,なるほどね,0,,,,
12808.63,教習所スタイル,0,,,,
12809.04,やっぱ殴ったんだ,0,,,,
12810.86,昨日からよくここまで仕上がったなまじでｗｗ,0,,,,
12812.01,やりながらじゃないと分かりにくい,0,,,,
12812.41,それはまじである,0,,,,
12812.76,むずいだよそれ〜,0,,,,
12813.1,かるびは、きっといろいろ言われてるんだろうに、挫けず頑張って、そこはほんと偉いと思う。,0,,,,
12813.17,わかるなーｗ,0,,,,
12813.24,まだ発表されてないねw,0,,,,
12813.36,コーチさすが,0,,,,
12813.7,トン兄かるびの気持ち理解ってた,0,,,,
12813.71,トンボコーチtier1だろ,0,,,,
12814.16,神指導者やないか,0,,,,
12814.2,トン兄がコーチで良かった,0,,,,
12814.3,コーチすごい,0,,,,
12814.39,やはりマッスルメモリー,0,,,,
12814.47,コーチ流石,0,,,,
12814.57,遅れてやってきたダークホースと,0,,,,
12814.66,その方が良さそうw,0,,,,
12815.75,トン兄の神采配か,0,,,,
12816.11,当日発表だから言わないでねw,0,,,,
12816.65,あーねぇ,0,,,,
12817.66,なるほどね,0,,,,
12817.93,教え方の問題か,0,,,,
12818.06,実践型か,0,,,,
12818.4,ミニマップ複雑よな,0,,,,
12818.64,絶対方向音痴のやつだ,0,,,,
12818.64,昼の相手そんなにつよかったん？,0,,,,
12819.12,頭パンクして感つよかった,0,,,,
12819.23,体にしみ込ませたかｗ,0,,,,
12819.99,そうだよね,0,,,,
12821.99,コーチありがたい,0,,,,
12823.12,コーチないす着眼点,0,,,,
